"inflammatory_risk_class","lnp_id","size_nm","charge_mV","peg_mol_percent","ionizable_lipid_fraction","cholesterol_fraction","helper_lipid_fraction","targeting_ligand","n_records","mean_safety_score","sd_safety_score","mean_delivery","mean_adaptive_activation","mean_innate_activation","mean_cytokine_burden","mean_off_target_activation","sbd_rank","pareto_optimal"
"Intermediate","LNP_0217",85.1888638455421,-9.86332982312888,0.252871664054692,0.581841592757703,0.319317350202144,0.0988410570401534,1,78,0.506817387540171,0.035193791741405,1.53325812324618,2.88010165933642,1.64841457690669,1.74132307042088,4.9953587377565,255,FALSE
"Intermediate","LNP_0223",122.839442826807,4.85078264493495,0.144675202574581,0.471760932099735,0.401349141120631,0.126889926779634,1,78,0.505317116907398,0.0342270406571157,1.64139955943809,3.00820498984708,2.09070802228325,3.06476382847583,2.51539385104825,256,FALSE
"Intermediate","LNP_0067",131.00643530488,-2.09492477122694,0.320369091629982,0.509160024541382,0.421751345242357,0.0690886302162614,0,78,0.504863500750926,0.0361990710559726,0.936873866330841,2.09023508767885,1.60218639790918,1.71287663827356,1.70100701931787,257,FALSE
"Intermediate","LNP_0302",50.9429905097932,-2.68309053499252,0.294450891297311,0.499571771505366,0.381573757667517,0.118854470827117,0,78,0.504581248072557,0.0336194303518784,1.00559970187942,2.14462193506863,1.62388857256108,1.70478098976594,2.00379936364145,258,FALSE
"Intermediate","LNP_0061",116.511519462802,-9.04580030124635,0.391013453248888,0.596791156971766,0.297450803968802,0.105758039059432,1,78,0.503912950980709,0.0339101418932221,1.35063449970093,2.73632456103819,1.55800730863719,1.65693819526197,4.58615036439592,259,FALSE
"Intermediate","LNP_0426",112.625694740564,3.68972945958376,0.139738531969488,0.51841368706957,0.407146265126652,0.0744400478037776,0,78,0.503027720041652,0.0391584023163873,1.57666104203059,2.65485904521831,1.97833582552295,2.77626522580825,2.51555634494015,260,FALSE
"Intermediate","LNP_0084",128.819583402947,-2.64208104461432,0.265422025695443,0.522911409115419,0.377709430978476,0.0993791599061049,0,78,0.500546395829213,0.0347217989538378,0.989870119128146,2.12606967333045,1.6374672972376,1.74084981188432,1.98792615962846,261,FALSE
"Intermediate","LNP_0469",78.2852399628609,5.24056664668024,0.291059448756278,0.583361491699116,0.333655336077519,0.0829831722233649,0,78,0.50025971963635,0.0406402615966147,1.82842926555039,2.88911724395052,2.03631442477564,3.12879707005675,3.3118820677727,262,FALSE
"Intermediate","LNP_0112",80.1228899974376,-8.06732513941824,0.430532631464303,0.567023421442821,0.326005156387714,0.106971422169465,0,78,0.499174013301258,0.0328830620119022,1.41772728942326,2.50957180201833,1.52781868687203,1.6876468855858,4.70767167482436,263,FALSE
"Intermediate","LNP_0363",139.673868264072,2.9488428728655,0.434791164379567,0.510948986733361,0.408823811683239,0.0802272015834003,1,78,0.498857689108636,0.0381557640652075,1.06115468228954,2.47917873655655,1.77275185947022,2.45225364489684,1.5379488085344,264,FALSE
"Intermediate","LNP_0135",102.113572577946,-7.91842727921903,0.388523706514388,0.56411198777368,0.380019649692243,0.0558683625340766,0,78,0.497985031138522,0.0358673288862329,1.39981839074078,2.45742231481402,1.54164274422275,1.64449166192824,4.6160468883007,265,FALSE
"Intermediate","LNP_0042",91.4546335814521,-8.16710610408336,0.387834913097322,0.602822754005459,0.316125916766126,0.0810513292284159,0,78,0.497834710414555,0.0329995344667381,1.45180006891606,2.53841300013731,1.58270632849089,1.69451458070906,4.75634567795938,266,FALSE
"Intermediate","LNP_0150",123.213520552963,2.29124314617366,0.155563796777278,0.453255698005134,0.473188359502969,0.0735559424918964,0,78,0.497162520116459,0.0346136230826925,1.2323702658813,2.35261578497014,1.87373287259016,2.36417114739594,1.8381475440902,267,FALSE
"Intermediate","LNP_0048",96.5962450252846,7.08729492966086,0.105243286397308,0.485606644526598,0.308478752080757,0.205914603392645,1,78,0.496529496474428,0.0329340158044132,2.04808402283326,3.36711273049576,2.28895734256667,3.65168291007331,3.59270669955709,268,FALSE
"Intermediate","LNP_0294",138.044056878425,-0.211443919688463,0.439243072178215,0.551749202372762,0.329997195975107,0.118253601652131,0,78,0.496247863960123,0.0336936583626914,0.631496067966278,1.80972754588349,1.51989495624233,1.65678147987184,0.772972297854323,269,FALSE
"Intermediate","LNP_0037",125.845953752287,-3.02561012562364,0.159697685483843,0.471513046317991,0.396059978227667,0.132426975454342,0,78,0.494527109329618,0.0328210161962996,1.02169932045926,2.15798807488276,1.68799756391607,1.77205236715749,2.20609479008484,270,FALSE
"Intermediate","LNP_0148",57.6691165333614,-8.29243085347116,0.351361921522766,0.577163088606467,0.332391644814403,0.0904452665791299,1,78,0.494347904314137,0.0324173549946834,1.22350911548069,2.63144745459463,1.57277841024385,1.71639546357164,4.19921458970486,271,FALSE
"Intermediate","LNP_0011",145.683334534988,-0.705724516883492,0.284839543141425,0.483861101137589,0.439104709760667,0.0770341891017439,1,78,0.494193646866389,0.0371855762320901,0.513829841096368,2.00370926556599,1.59045364120044,1.71486296961439,0.439031651142047,272,FALSE
"Intermediate","LNP_0028",109.414202044718,-9.48946603108197,0.282195583172142,0.515606145134976,0.414490143206799,0.0699037116582253,1,78,0.492957782091426,0.0367591557467348,1.34692384341369,2.73400113469234,1.59717491048321,1.70824760813892,4.82468926522258,273,FALSE
"Intermediate","LNP_0203",110.136572597548,-9.53711015637964,0.295636599417776,0.497997300716038,0.436312314073861,0.065690385210101,1,78,0.489670210127225,0.0317766089799031,1.32054362577417,2.72261499591132,1.60434560474299,1.69462620638578,4.83674246797928,274,FALSE
"Intermediate","LNP_0429",66.0475092474371,-7.25512764882296,0.470109146367759,0.497859894252592,0.348438896341085,0.153701209406323,0,78,0.489199165744937,0.0402060603289308,1.22282470253979,2.36143264912411,1.49269830822027,1.64058152063485,4.31029196448081,275,FALSE
"Intermediate","LNP_0264",145.016697933897,-0.354841770604253,0.158569417707622,0.554062575711927,0.321718029415738,0.124219394872335,1,78,0.485870484370186,0.0334825380565387,0.50239474487716,1.97309839016643,1.6936623558565,1.78442815881441,0.267333580616832,276,FALSE
"Intermediate","LNP_0049",76.5972640365362,6.0447643417865,0.446999787446111,0.570445301968376,0.295053377636169,0.134501320395455,0,78,0.484447917817309,0.0347775136614042,1.79255524003626,2.81948877534012,1.99223776923105,3.25899515949435,3.67320182564827,277,FALSE
"Intermediate","LNP_0296",131.66058876086,-1.8473868444562,0.221330068353564,0.515011077836462,0.35397528953416,0.131013632629378,0,78,0.483445272659602,0.0326627666770027,0.78648263511995,1.96937861064817,1.65454113846964,1.7652139666891,1.57612920113717,278,FALSE
"Intermediate","LNP_0332",78.6285348702222,5.43818964622915,0.228140847291797,0.526764353435499,0.323939363525703,0.149296283038798,0,78,0.482977603899908,0.038462672522648,1.73602247906858,2.79761724301241,2.06832146841093,3.15558429364087,3.38273815733458,279,FALSE
"Intermediate","LNP_0393",122.598302690312,3.39207091834396,0.274194720201194,0.53627381818931,0.390926433489867,0.072799748320823,0,78,0.482426353001462,0.0345846757484331,1.27468530333695,2.38091197037338,1.87290935830867,2.58996192682078,2.34853495914795,280,FALSE
"Intermediate","LNP_0420",52.799257193692,-3.60893541015685,0.234519280865788,0.449504216998868,0.369678945333848,0.180816837667285,0,78,0.480069131670808,0.0348509566537918,0.926553329728699,2.05643904148469,1.62535654541766,1.7567736393787,2.48889260649176,281,FALSE
"Intermediate","LNP_0391",147.709899628535,1.3130868691951,0.497206205129623,0.529635774437,0.396302664257492,0.074061561305508,1,78,0.479391734017743,0.0321760707937926,0.518695246349819,1.98517524627943,1.59095530817745,1.95970153137645,0.703700377805082,282,FALSE
"Intermediate","LNP_0168",72.1102937823161,-6.85664349701256,0.214783047698438,0.435874566019045,0.436249713910259,0.127875720070696,0,78,0.478890262871482,0.0373558163971128,1.24955020953289,2.33590175012908,1.6600548688089,1.76108430794978,4.10137688559286,283,FALSE
"Intermediate","LNP_0081",74.3619472719729,7.5734804244712,0.256932501588017,0.537250366453128,0.293735003849609,0.169014629697263,1,78,0.478496988248817,0.0325786220040975,1.94396125560387,3.30779707385264,2.24665668662624,3.74286399092642,3.85405138478372,284,FALSE
"Intermediate","LNP_0258",90.4399181017652,7.76743170339614,0.197828272823244,0.470691921299563,0.332523551220336,0.1967845274801,1,78,0.477505872694749,0.0370541872728882,2.01378333194082,3.3405021076682,2.27857008315133,3.84674098408142,3.97038534848506,285,FALSE
"Intermediate","LNP_0334",133.405430917628,4.4168070005253,0.346937763318419,0.415508150146442,0.406594866829135,0.177896983024423,1,78,0.477219491886461,0.0351217097377115,1.20262416055537,2.62038835631733,1.90983574029734,2.80997630958733,2.28068292973219,286,FALSE
"Intermediate","LNP_0171",112.997305346653,-9.59851981606334,0.26420575613156,0.600008915190201,0.334760125573846,0.0652309592359534,1,78,0.476808168420159,0.0316824439251318,1.24086068455451,2.65104640803735,1.6229519572761,1.72126270336177,4.8502116725627,287,FALSE
"Intermediate","LNP_0436",111.267196526751,-6.82623204775155,0.252635878045112,0.458246752166746,0.418514591459732,0.123238656373521,0,78,0.476544019820801,0.0338946365171495,1.20113511853613,2.33002970922564,1.63140116119261,1.76372314943475,4.09261773903209,288,FALSE
"Intermediate","LNP_0096",68.7691119266674,7.61528229806572,0.402839413378388,0.3909207501613,0.422249134045494,0.186830115793206,1,78,0.474805497899478,0.0361127354548409,1.84129952606938,3.19027759928543,2.13319601568523,3.66021296401241,3.88980500846762,289,FALSE
"Intermediate","LNP_0092",115.310192503966,-8.78435550257564,0.131602272670716,0.543735165702823,0.295056819521303,0.161208014775875,1,78,0.473464473889311,0.0369263897640195,1.22147394066103,2.62015678621273,1.7155068140296,1.80376407739236,4.46072617077617,290,FALSE
"Intermediate","LNP_0389",59.4962413189933,-4.81146659702063,0.124335222505033,0.498313943113877,0.333967020552687,0.167719036333436,0,78,0.472857870732513,0.033809762448373,1.04181293815926,2.15054492582641,1.71299038618239,1.77620030994108,3.07167484064798,291,FALSE
"Intermediate","LNP_0482",131.393372127786,4.23385158646852,0.144842596724629,0.539769281092417,0.362330211956587,0.0979005069509966,1,78,0.472772557819752,0.0368937605128082,1.24333349230761,2.64382327996048,2.01991030357055,2.90257624825616,2.18397875702235,292,FALSE
"Intermediate","LNP_0142",90.9474952612072,5.97647115588188,0.262145553901792,0.538326183405699,0.276448678559545,0.185225138034756,0,78,0.472436826853594,0.0358778577241436,1.76325317761098,2.8084111810584,2.08871803892946,3.3142864600338,3.65822149786903,293,FALSE
"Intermediate","LNP_0421",104.745946801268,6.16772510576993,0.442270676419139,0.55096599712575,0.369403919982198,0.0796300828920521,0,78,0.471805783963147,0.032477357076881,1.72514366138275,2.77808912851731,2.0157113420733,3.2729191621218,3.77573925091891,294,FALSE
"Intermediate","LNP_0131",111.925648339093,5.18270678818226,0.316102473158389,0.558678043654491,0.288117622935703,0.153204333409806,0,78,0.470615737240838,0.0349583335722835,1.56926408530378,2.65133307044782,2.02481347167746,3.09562838685556,3.23548085440155,295,FALSE
"Intermediate","LNP_0350",112.329754629172,-7.39910809323192,0.338980746641755,0.500611084991835,0.405007111478137,0.0943818035300283,0,78,0.464542651199222,0.0326632439454785,1.15198240323118,2.25151748541096,1.60146077557902,1.74174314746464,4.3918823858891,296,FALSE
"Intermediate","LNP_0190",140.187438949943,-4.92358407005668,0.337709188554436,0.496089293355716,0.336666365141021,0.167244341503263,1,78,0.46265866138305,0.0344732619374696,0.672883767670009,2.12039136938858,1.57718628415843,1.71113896577778,2.56845238032517,297,FALSE
"Intermediate","LNP_0417",145.062126405537,1.82387514039874,0.335810260195285,0.435404093621938,0.368263507756459,0.196332398621603,1,78,0.462633334999955,0.0381912831567017,0.551941350295777,2.0472217803368,1.70935477526083,2.17192107166225,0.961344234897042,298,FALSE
"Intermediate","LNP_0151",134.745316510089,5.05864115897566,0.46586286816746,0.463358284922484,0.348373498063169,0.188268217014348,1,78,0.461055794299325,0.034634410194132,1.16838193621961,2.57186760983599,1.89527116769471,2.96904155424603,2.5661809304355,299,FALSE
"Intermediate","LNP_0152",99.7527267085388,8.3411426609382,0.339646386913955,0.45908633788119,0.383356829349429,0.15755683276938,1,78,0.460425135670291,0.0343461450028367,1.9092985395092,3.27596158339215,2.23907602754763,3.91276505091247,4.20571704379986,300,FALSE
"Intermediate","LNP_0027",104.406602471136,8.06467120535672,0.332578935287893,0.423090835018333,0.452091295746258,0.124817869235409,1,78,0.459970694693951,0.0325117891322463,1.87527235478832,3.21061640199502,2.22938148581149,3.85850674791814,4.09045764054223,301,FALSE
"Intermediate","LNP_0285",55.7958560530096,6.23439168557525,0.325006723497063,0.417804253890621,0.387796046616205,0.194399699493174,1,78,0.458946688106456,0.0377132960164716,1.48475488994577,2.86064455268487,2.08916371428562,3.34559655660818,3.20854032578994,302,FALSE
"Intermediate","LNP_0354",66.3070329232141,4.30267055518925,0.109926841501147,0.448945370079277,0.483312960355116,0.067741669565607,0,78,0.458401209910439,0.0345773394457876,1.40600387317284,2.48107668021225,2.07646801218695,2.9807196352114,2.82862187676802,303,FALSE
"Intermediate","LNP_0356",148.595416522585,-1.27904656343162,0.290223289653659,0.56954368325555,0.302962264147382,0.127494052597068,1,78,0.457020090886671,0.0342693373360644,0.290241713338468,1.79757422026615,1.59751266148012,1.73583772422671,0.726408866019787,304,FALSE
"Intermediate","LNP_0344",72.5073350826278,-7.60142238344997,0.199618741869926,0.478294310456188,0.381884358148414,0.139821331395398,0,78,0.456195590785067,0.0338438263301147,1.11732267897192,2.24505910188576,1.63734428357156,1.74709647799172,4.47227105636366,305,FALSE
"Intermediate","LNP_0446",120.857413718477,-6.76381579600275,0.401559911761433,0.479452027645906,0.357315232313289,0.163232740040804,0,78,0.455359857473591,0.0327012772396203,0.94936268888388,2.09339102876237,1.53858907952442,1.66218774773796,4.04730970777499,306,FALSE
"Intermediate","LNP_0318",73.7749404972419,-7.47834429144859,0.202042273338884,0.443162274738057,0.366816182428891,0.190021542833052,0,78,0.453583177890002,0.0355301004702727,1.12999889229754,2.22990767255903,1.6831798402894,1.7853669832014,4.40588067501645,307,FALSE
"Intermediate","LNP_0155",61.1096461303532,4.73240692168474,0.311506158392876,0.466126709027423,0.421622724180295,0.112250566792282,0,78,0.452847990048479,0.0362269510298559,1.33111708314403,2.43200163585048,1.9782086788086,2.96073784411327,3.0292479966904,308,FALSE
"Intermediate","LNP_0104",145.44738274999,-3.63010823726654,0.397695402149111,0.470144669069242,0.374962968439821,0.154892362490938,1,78,0.451547523834716,0.0350654618730424,0.43642384032191,1.92390418391981,1.56625245052228,1.68138439974115,1.88144473003535,309,FALSE
"Intermediate","LNP_0281",125.859316950664,-4.82397597283125,0.180834982171655,0.482668517904294,0.398220856197617,0.11911062589809,0,78,0.448408535985448,0.0332548430688794,0.83003138800964,1.98429610860237,1.68059174326056,1.79430012887601,3.07747898618357,310,FALSE
"Intermediate","LNP_0078",111.277100327425,-9.63271832559258,0.111975930165499,0.540010102225269,0.387400710200507,0.0725891875742238,1,78,0.448286354621944,0.0351821503826163,1.10824929582919,2.52715176445956,1.71514313674309,1.80787968632486,4.90637492242288,311,FALSE
"Intermediate","LNP_0189",141.318822302856,-0.414568800479174,0.377165466640145,0.596367446892703,0.337210880830664,0.0664216722766336,0,78,0.447977667957296,0.0353105336134049,0.319275652120748,1.53200640766443,1.57351281223103,1.6936206783104,0.894181115099093,312,FALSE
"Intermediate","LNP_0242",116.231764201075,-7.03295216429979,0.228697636537254,0.563774203622611,0.362529284647269,0.0736965117301199,0,78,0.447382633658341,0.0355618842331443,1.00348391890875,2.12144342500105,1.63555937446794,1.7550413275013,4.19413300230953,313,FALSE
"Intermediate","LNP_0293",57.1904097218066,-5.6115490803495,0.181216019950807,0.530836720142916,0.308306141202442,0.160857138654642,0,78,0.447039247873424,0.0350987696526829,0.89046992552377,2.04314732191575,1.68153539155727,1.77027847017954,3.48780478685363,314,FALSE
"Intermediate","LNP_0162",85.3904571849853,6.12870327662677,0.182946199923754,0.495493046197867,0.379085035443225,0.125421918358908,0,78,0.445791069068687,0.0345225612304698,1.62272474953726,2.67226608192297,2.14869067717804,3.36755047162017,3.73353707620223,315,FALSE
"Intermediate","LNP_0424",82.1937375701964,7.13193933945149,0.473029114119709,0.535480185369827,0.3681371406079,0.0963826740222731,0,78,0.445414634446009,0.0367002320420151,1.69069638876086,2.76215886136861,2.0602112098505,3.49226677344885,4.26673031821133,316,FALSE
"Intermediate","LNP_0464",66.529808123596,-7.20044137910008,0.175967089366168,0.499133876751273,0.358822093798675,0.142044029450052,0,78,0.443111518615873,0.0360241593799291,0.992171486571439,2.14125785626277,1.66322810921347,1.75627712252261,4.27064027766691,317,FALSE
"Intermediate","LNP_0045",65.2444747742265,5.06220199167728,0.19698283104226,0.471031991105593,0.393649153992332,0.135318854902075,0,78,0.440747711956441,0.0358744047741042,1.35541861404764,2.45737762636942,2.07029645389295,3.06990839617597,3.22197894701545,318,FALSE
"Intermediate","LNP_0072",112.922113155946,8.1209622323513,0.439565633703023,0.388127761244242,0.470629005964328,0.14124323279143,1,78,0.439298357737394,0.0335294509315009,1.66311056149056,3.05742231179751,2.17127972696082,3.80358690779319,4.14057362779487,319,FALSE
"Intermediate","LNP_0366",128.394647873938,-4.58369134925306,0.219542396813631,0.464557554166625,0.346367734976756,0.189074710856619,0,78,0.438602776291745,0.0342498526418244,0.729827144605446,1.89803777369623,1.67611300903414,1.79896461625751,2.96640718394717,320,FALSE
"Intermediate","LNP_0158",71.6892762808129,-8.87235549278557,0.441747969482094,0.500113012469091,0.362990673801519,0.136896313729391,0,78,0.438450292235384,0.0373011703853999,0.994479655260077,2.14738592196219,1.52080260972284,1.62840230325686,5.1000754617793,321,FALSE
"Intermediate","LNP_0008",139.241904439405,0.0789742404595017,0.218160032201558,0.516568556896887,0.294267034416921,0.189164408686192,0,78,0.438183392939201,0.0349779656543645,0.305234139672211,1.4918762437705,1.68219409698628,1.78941680677037,0.704737569014274,322,FALSE
"Intermediate","LNP_0108",110.873498232104,6.45434783305973,0.475052932929248,0.508899608987062,0.387296699705537,0.103803691307401,0,78,0.437390083942553,0.0338394539097047,1.514738726092,2.59573719078134,2.02829741007897,3.37584621804863,3.91262763632905,323,FALSE
"Intermediate","LNP_0043",91.3724326295778,6.64215548429638,0.282754702214152,0.465704272689068,0.362700247305678,0.171595480005254,0,78,0.435353363719842,0.0348504924179563,1.62525075879041,2.70008320236416,2.16750040862351,3.49568492975194,3.98626456425093,324,FALSE
"Intermediate","LNP_0120",90.4510281747207,-9.11705864127725,0.327427501603961,0.400902903483093,0.411626769702675,0.187470326814232,0,78,0.434637376262324,0.0317511714007399,1.03844867742843,2.17055501749791,1.57726168646369,1.67282260041149,5.22258807398139,325,FALSE
"Intermediate","LNP_0134",123.707773792557,4.592633289285,0.327099349442869,0.562177264013797,0.306424662351579,0.131398073634624,0,78,0.434468608692744,0.0363195171369223,1.15998744254929,2.25869787591248,1.96313156716513,2.92825894151303,2.94041444541742,326,FALSE
"Intermediate","LNP_0013",117.757063545287,7.20213692169636,0.174056127481163,0.560542182996925,0.369347503310371,0.0701103136927032,1,78,0.432399080168487,0.0348170470812998,1.54159512716978,2.8896860606777,2.23677388195915,3.65835088788048,3.67399551402956,327,FALSE
"Intermediate","LNP_0492",57.0488977711648,-5.52439997904003,0.10460870526731,0.492014810865802,0.380247771702329,0.127737417431869,0,78,0.431918037679406,0.034636718993431,0.797440356785588,1.96013757182667,1.71691152683651,1.8193288545736,3.44171732293828,328,FALSE
"Intermediate","LNP_0328",53.4874804085121,-8.92926130909473,0.296310492511839,0.620942375695773,0.28941502642559,0.0896425978786366,1,78,0.42847163624167,0.0328710534768413,0.808260797932993,2.23534102287937,1.60988355482775,1.74033140151635,4.52574046099715,329,FALSE
"Intermediate","LNP_0047",73.3034099452198,-8.3706687996164,0.25651803649962,0.410511370866121,0.466896480137307,0.122592148996572,0,78,0.426400915798712,0.0332343792384344,0.960260851427969,2.07886263156276,1.63526331987641,1.73145087929695,4.85185222585677,330,FALSE
"Intermediate","LNP_0201",73.8726026844233,6.89867079723626,0.443436562921852,0.49903481023565,0.391128430437736,0.109836759326614,0,78,0.425191618833616,0.0383036408375549,1.51957598375734,2.58713236323591,2.07861462467704,3.47720600164248,4.12168992035949,331,FALSE
"Intermediate","LNP_0041",64.2800022382289,6.01896423846483,0.433317908644676,0.415713935346021,0.38705494368007,0.197231120973909,0,78,0.424436850417107,0.0343464588419993,1.33281583604928,2.41146616572548,2.01266808994811,3.2487949625494,3.67088149182589,332,FALSE
"Intermediate","LNP_0204",101.502972724847,7.24799079354852,0.387236723583192,0.594565176461162,0.258262483243571,0.147172340295266,0,78,0.419487899190677,0.0352017971443024,1.5759553123915,2.65531864892315,2.14653858541767,3.5950618841183,4.3091550066524,333,FALSE
"Intermediate","LNP_0283",89.6584594622254,-9.69044662080705,0.342732060328126,0.571888182609165,0.351002795245736,0.0771090221450988,0,78,0.419428901966334,0.0382929357219573,0.975619507930325,2.11735901710393,1.58710469437404,1.65029070436201,5.51931196001092,334,FALSE
"Intermediate","LNP_0457",131.182741606608,2.90855031460524,0.192729518655688,0.504317872832151,0.433341786247026,0.0623403409208234,0,78,0.41812798944096,0.0361993030653685,0.746316493177494,1.89182041807629,1.90518817565663,2.54575857178793,2.13666557389045,335,FALSE
"Intermediate","LNP_0206",138.024654123001,2.63577743433416,0.495483544375747,0.486862208307079,0.340248735874438,0.172889055818483,0,78,0.417117903938677,0.0315426329775959,0.535397436578916,1.69930999823513,1.69050575410199,2.33054682782065,2.02881315044541,336,FALSE
"Intermediate","LNP_0274",66.4211224997416,6.14998218603432,0.326472961995751,0.577091665974753,0.295430926846925,0.127477407178322,0,78,0.41638420180052,0.032498906628649,1.36829992171093,2.46828806794246,2.12019472608154,3.36987621592857,3.72787015060512,337,FALSE
"Intermediate","LNP_0113",56.0720571549609,-9.56012569367886,0.291817631199956,0.565832969038642,0.353443172509204,0.0807238584521542,1,78,0.416379825577044,0.0338849220297834,0.758768457232985,2.20772749305627,1.60061190876709,1.71283356063178,4.85459984253927,338,FALSE
"Intermediate","LNP_0094",115.67581279669,-7.59525742847472,0.151766515802592,0.608185135107537,0.311743095104664,0.0800717697877989,0,78,0.415492192525321,0.034107368698837,0.846459226167051,2.00898988080045,1.69174804422987,1.81927242078956,4.45898612625538,339,FALSE
"Intermediate","LNP_0320",135.688542015851,1.23351217713207,0.113560608308762,0.401233318106758,0.419766219534223,0.179000462359019,0,78,0.415447655930641,0.0347040545149906,0.388526746145714,1.58367085978848,1.80689398330931,2.13010759006193,1.2532232718835,340,FALSE
"Intermediate","LNP_0229",119.826159486547,5.86448335554451,0.443520135711879,0.483965737541829,0.444083173025355,0.0719510894328167,0,78,0.415394906456827,0.036419560531986,1.22042553570173,2.31282434044439,1.98695768554435,3.18369225217643,3.62219833918886,341,FALSE
"Intermediate","LNP_0218",90.8943997928873,-9.9263154482469,0.420873083174229,0.502908432862023,0.397544244979819,0.0995473221581584,0,78,0.415211460003495,0.0322289566050971,0.948062677614578,2.08900083439985,1.53673343631315,1.70197792766051,5.63091416974417,342,FALSE
"Intermediate","LNP_0227",97.7845379849896,6.94482596125454,0.2974464754574,0.467996361512642,0.336000407567183,0.196003230920175,0,78,0.41491905713477,0.0323052370148895,1.52705444580665,2.58883999220804,2.1714988323895,3.56814011491708,4.15877171600395,343,FALSE
"Intermediate","LNP_0311",88.9587111538276,-9.01168806478381,0.181514362059534,0.433331317564462,0.373843634269833,0.192825048165705,0,78,0.414653716403015,0.0349984174117861,0.956862220617454,2.09959208900556,1.67209124048773,1.78273819247757,5.16986823042788,344,FALSE
"Intermediate","LNP_0410",118.078755121678,-8.57136300764978,0.479153033997864,0.500417119394206,0.340842396143601,0.158740484462193,0,78,0.412966375026845,0.0317775235101018,0.755977663222256,1.90905547748923,1.49327645816878,1.62722939670107,4.93791557048679,345,FALSE
"Intermediate","LNP_0434",149.661721871234,1.92725921515375,0.420204284787178,0.437171543378177,0.484909796585608,0.0779186600362149,1,78,0.412576198158101,0.0321647750660371,0.179368370300275,1.69882875915766,1.69483465608341,2.20499740296597,1.03094102398073,346,FALSE
"Intermediate","LNP_0156",88.9994435245171,7.14894848875701,0.248791498411447,0.515467101344457,0.333131396217351,0.151401502438192,0,78,0.411381602628883,0.0305321464105245,1.53925157823143,2.62618822541785,2.20332923320084,3.61482161974846,4.24901371792203,347,FALSE
"Intermediate","LNP_0471",59.3916607089341,5.63937829341739,0.380071444436908,0.490802522427584,0.309241228023927,0.199956249548489,0,78,0.411211699424653,0.0361251818496405,1.16669117619805,2.28880559809033,2.01107622508423,3.17145698191969,3.49181434294993,348,FALSE
"Intermediate","LNP_0035",52.461368450895,-9.21001604292542,0.348690393101424,0.496404784370808,0.296798810710729,0.206796404918463,1,78,0.411042804077837,0.0348619243605949,0.662062617476127,2.13670798180911,1.58585595665842,1.68954939108587,4.66893485290991,349,FALSE
"Intermediate","LNP_0161",100.229956326075,6.91112245898694,0.250337374676019,0.515839082788464,0.406717816615212,0.077443100596324,0,78,0.408874104466042,0.0379074906691005,1.48550397135073,2.57906197690299,2.20764070658165,3.58050695511982,4.10335199156821,350,FALSE
"Intermediate","LNP_0038",71.6407935833558,6.58501646947116,0.323818347696215,0.401726627618957,0.433501835292434,0.164771537088609,0,78,0.408117858242898,0.0337789984112112,1.37597748708703,2.45492965391497,2.12443958974444,3.45317792483825,3.94811219031331,351,FALSE
"Intermediate","LNP_0376",146.384333190508,3.4710997575894,0.429410240054131,0.550177979766153,0.282196235886179,0.167625784347668,1,78,0.407887901855139,0.0345019398171782,0.442617958239226,1.9285486414963,1.78742028170998,2.59084612997174,1.7877988393544,352,FALSE
"Intermediate","LNP_0065",131.464003887959,3.00523000769317,0.131088621728122,0.539990463458177,0.322658780309605,0.137350756232218,0,78,0.407771015297316,0.0386950008867771,0.683501000640106,1.85438306994392,1.93048280489098,2.5556446314864,2.16920409442445,353,FALSE
"Intermediate","LNP_0195",143.731408915482,-4.32576446328312,0.110439088661224,0.497379910609199,0.371209661643347,0.131410427747454,1,78,0.406430544657434,0.0343689047199079,0.266139430107987,1.78437576205888,1.71248287961449,1.79864878561752,2.23790804143966,354,FALSE
"Intermediate","LNP_0380",147.134245024063,2.6370035065338,0.344949988927692,0.408712134975305,0.410334787201244,0.180953077823451,1,78,0.405974036799657,0.0369258039316077,0.289556965343949,1.80906539929551,1.77607350215248,2.39132029128617,1.39404646951826,355,FALSE
"Intermediate","LNP_0269",52.0024300552905,3.660205649212,0.135157845914364,0.543921874274384,0.289939100907595,0.166139024818021,0,78,0.405959028831216,0.0354824668704454,0.849961138539757,1.97872264734362,2.0221747686182,2.77574141430497,2.4930690147651,356,FALSE
"Intermediate","LNP_0465",108.493655733764,8.15892801620066,0.110387510992587,0.477196208333508,0.36132974171278,0.161474049953712,1,78,0.40590385284552,0.0334415048678799,1.57852699634239,2.93546598427751,2.36091275749126,3.9851799869023,4.14740858372135,357,FALSE
"Intermediate","LNP_0126",148.421920347027,-2.71177836693823,0.123212279099971,0.596024090400807,0.27000696282257,0.133968946776624,1,78,0.405812395634607,0.0345822737942241,0.106324731106351,1.62729791598617,1.70421535102291,1.76392627582833,1.47329195997467,358,FALSE
"Intermediate","LNP_0397",77.0544872386381,-9.59863067604601,0.365186790097505,0.499882333505047,0.325683510873948,0.174434155621005,0,78,0.405426272301636,0.0334186360988136,0.861351355642696,2.00243260153139,1.56778541776311,1.68052238063776,5.49198997075544,359,FALSE
"Intermediate","LNP_0254",76.7521432135254,-8.56739887967706,0.100462327897549,0.485788642647102,0.386603871199089,0.127607486153809,0,78,0.404385920475249,0.0368148051092756,0.877330138137187,2.03258270612748,1.71907297513555,1.84197811647135,4.95235304823913,360,FALSE
