"lnp_id","size_nm","charge_mV","peg_mol_percent","ionizable_lipid_fraction","cholesterol_fraction","helper_lipid_fraction","targeting_ligand","n_records","mean_safety_score","sd_safety_score","mean_delivery","mean_adaptive_activation","mean_innate_activation","mean_cytokine_burden","mean_off_target_activation","sbd_rank","pareto_optimal"
"LNP_0064",77.438364457339,-5.97838767804205,0.247962910681963,0.432196958046118,0.44505412611856,0.122748915835322,0,200,0.547536565448683,0.0380191040400214,1.59130978194792,2.65290339196182,1.5572528612423,1.63604663641988,3.59558588350366,222,FALSE
"LNP_0407",120.650190114975,5.25501178577542,0.318921071011573,0.508315737949552,0.301515003255996,0.190169258794452,1,200,0.545245050847377,0.0382921492563346,1.86657167958848,3.18020189868379,1.92749161251733,2.98578112268126,2.63405323464798,223,FALSE
"LNP_0438",98.7032569944859,7.46302735060453,0.444666981697083,0.528193881168458,0.368890294205771,0.102915824625771,1,200,0.544801168384543,0.0375013372965085,2.27633524597154,3.55883174371208,2.03408465522321,3.5478619004907,3.73653382149618,224,FALSE
"LNP_0057",62.7531650243327,3.31470285076648,0.363679170329124,0.509604205644401,0.374436498754448,0.115959295601151,0,200,0.544210908652632,0.0408099423616223,1.62885998937073,2.6848297920739,1.73900590344064,2.47644777467329,2.23101861483021,225,FALSE
"LNP_0188",106.459043477662,-6.58603489398956,0.415388771612197,0.458184175459626,0.366475472889523,0.17534035165085,0,200,0.54400656885721,0.0402500127812918,1.53853552896894,2.60620615247277,1.45072894800659,1.55219607743239,3.91173407541846,226,FALSE
"LNP_0309",95.2458394225687,4.97585762292147,0.373843478504568,0.496875980268848,0.381371272840623,0.121752746890528,0,200,0.543380805309745,0.0386790620021965,1.98009184352529,2.99435700931213,1.88044725251349,2.89882654890347,3.09077683423205,227,FALSE
"LNP_0450",117.333248141222,-3.91895061824471,0.208097240142524,0.460090295400765,0.406390611478725,0.133519093120511,0,200,0.54303264764118,0.0392433218477403,1.38707181975532,2.47096047400109,1.59121664218895,1.66996160468554,2.5568919081905,228,FALSE
"LNP_0006",54.5556499389932,-6.43972370773554,0.291154725011438,0.498119430753619,0.380106809545963,0.121773759700418,1,200,0.542983460379382,0.0386515632298789,1.37373563439825,2.75707904355973,1.53858906644499,1.62718584346058,3.20951756068566,229,FALSE
"LNP_0036",97.7795971091837,4.78063371032476,0.319197713304311,0.472191519768515,0.454789225994785,0.0730192542366995,0,200,0.541944837772742,0.0382825898155544,1.93465381979289,2.95704686891107,1.87784648048495,2.85651594579066,2.98132083297941,230,FALSE
"LNP_0051",54.5831166673452,-3.44805201981217,0.38354215528816,0.539014018914729,0.334879829793473,0.126106151291798,0,200,0.541828944012425,0.0355343085982609,1.23169271545449,2.3260335815677,1.45793451345561,1.57590786064675,2.32655679072262,231,FALSE
"LNP_0136",115.983844967559,-5.60033644549549,0.400977685395628,0.572908308036145,0.362362631821846,0.0647290601420089,0,200,0.541755223371273,0.0383576365085101,1.44496749860886,2.51531905852493,1.46641761997287,1.5740242685063,3.42218707039281,232,FALSE
"LNP_0385",103.76771830488,4.90683684591204,0.453316476661712,0.402516539116349,0.497943132326687,0.0995403285569632,0,200,0.541203040478581,0.0399524145091789,1.89623728894453,2.92511953551459,1.81325255322153,2.8240260850672,3.06116198965521,233,FALSE
"LNP_0432",106.364468345419,-5.9180823341012,0.220141668710858,0.535225099038501,0.382391722134795,0.082383178826704,0,200,0.539929964218341,0.0362424982313864,1.53166509388648,2.58589058326724,1.55437900921761,1.65176757799875,3.55912333349956,234,FALSE
"LNP_0470",131.039806618355,-0.432611065916717,0.285184600111097,0.585288750464472,0.308553245349096,0.106158004186431,0,200,0.539516914861885,0.0404651819668114,0.989782735507329,2.1024094875536,1.52941138881364,1.637804623561,0.831483575542219,235,FALSE
"LNP_0348",88.8319115154445,-9.81640108395368,0.360075634624809,0.497776846864783,0.393489898061815,0.108733255073401,1,200,0.539003200814825,0.038370342726601,1.63347413839848,2.97765433345129,1.48905457942936,1.60445121686128,4.90249643685029,236,FALSE
"LNP_0166",103.368794545531,-8.50086497608572,0.128987659886479,0.427782895564234,0.427105668749955,0.145111435685811,1,200,0.53661043765014,0.0408895477701543,1.58882359837438,2.95213325849798,1.62523356633799,1.68426915979454,4.25422558436324,237,FALSE
"LNP_0443",123.170765885152,-2.21659353934228,0.116786727588624,0.505878536781589,0.402702763450364,0.0914186997680462,0,200,0.534638616187205,0.0395074854645809,1.21196942160011,2.30930175888265,1.64210266962824,1.73888831968818,1.72057375273,238,FALSE
"LNP_0392",79.6302175382152,5.13300265651196,0.37127909110859,0.573319905555194,0.241740760134873,0.184939334309933,0,200,0.534440935814414,0.0379497730166563,1.9327523689558,2.96710274380418,1.88393931816338,2.94395446577424,3.16212951814816,239,FALSE
"LNP_0116",64.2294295597821,5.63646130263805,0.197723299823701,0.496300128746222,0.32542639776826,0.178273473485518,1,200,0.532908775795332,0.0400900558321645,1.92640262861556,3.24461447441739,2.05481698481499,3.18154790705685,2.80831735391611,240,FALSE
"LNP_0394",128.568783425726,0.930455885827541,0.250923976767808,0.559789602034662,0.360942677076077,0.0792677208892611,0,200,0.532588855006651,0.0385633158937811,1.10809244318698,2.20723759422371,1.63390741524374,1.87728079522409,1.08510476082422,241,FALSE
"LNP_0209",67.0645235106349,-6.2825396982953,0.414139447361231,0.527463264583636,0.320235171620402,0.152301563795962,0,200,0.532420432393801,0.0382461083025604,1.4259036930345,2.49978887728471,1.4570036153078,1.56772181943709,3.74480029951675,242,FALSE
"LNP_0433",82.9547413391992,5.41245922911912,0.419189052470028,0.489536002420157,0.345850923414687,0.164613074165156,0,200,0.531165651094554,0.0403128850864472,1.95132638362533,2.97680734878072,1.88314862883726,2.99394556144076,3.31787489628656,243,FALSE
"LNP_0083",91.7646779678762,7.08199955057353,0.227856847736985,0.401150983881274,0.40159674687564,0.197252269243086,1,200,0.527527729151536,0.0393974809911507,2.15258336918106,3.45676511304609,2.1256480928609,3.52747687976047,3.54688511594992,244,FALSE
"LNP_0243",67.1698493883014,-9.01271405629814,0.349962214753032,0.597858618297185,0.323903811553434,0.0782375701493813,1,200,0.526608809398744,0.037033556952987,1.46796327447998,2.83834488367713,1.50388110896696,1.60012171417998,4.51471042504869,245,FALSE
"LNP_0461",147.472580848262,0.163161694072187,0.483580158650875,0.556838496287352,0.269763949532615,0.173397554180033,1,200,0.524961940794234,0.038420432309405,0.563667575727,2.02694141445391,1.41993203515783,1.58603394472914,0.115394323077159,246,TRUE
"LNP_0301",128.457526653074,-0.586363328620791,0.110512335319072,0.482953347786628,0.429096373637517,0.0879502785758547,0,200,0.523355300663392,0.0374136684207041,0.941009720841647,2.07840383408699,1.6274902202818,1.68523336683585,0.897124321230943,247,FALSE
"LNP_0237",69.7744736680761,6.08512558508664,0.144271515030414,0.418466082522329,0.431990460770353,0.149543456707319,1,200,0.522927541994235,0.0422496265963235,1.95511423158431,3.2921892786957,2.11451683895584,3.30927875650432,3.04528682039092,248,FALSE
"LNP_0147",73.9099955651909,4.91272434592247,0.350267326179892,0.519157798473837,0.29082720393817,0.190014997587993,0,200,0.52144698809036,0.0400458949142733,1.80174937453075,2.84509735829184,1.88292255034656,2.88866823421216,3.07532488574118,249,FALSE
"LNP_0447",126.039953622967,-1.89167009666562,0.12523749647662,0.478247856173742,0.376750714244505,0.145001429581752,0,200,0.521267482959996,0.0389166606984237,1.06072482821555,2.16652262672674,1.62742281654652,1.71026504886124,1.54600374758885,250,FALSE
"LNP_0315",85.4783097514883,5.50594459287822,0.381951140239835,0.45683983315216,0.361386051832971,0.181774115014869,0,200,0.520159897068588,0.0389663872594893,1.90236978832625,2.93868642453492,1.92065561793213,3.02912870542742,3.35558782103465,251,FALSE
"LNP_0217",85.1888638455421,-9.86332982312888,0.252871664054692,0.581841592757703,0.319317350202144,0.0988410570401534,1,200,0.519139046404196,0.0391175682778928,1.53547091711428,2.88559898929826,1.55837964751115,1.62840654728728,4.94319790825511,252,FALSE
"LNP_0275",127.033407427371,-7.43871160782874,0.449092418514192,0.426499883986067,0.439166252239331,0.134333863774602,1,200,0.518515614283538,0.0395726251862732,1.19025065611193,2.59205924785469,1.42665049870324,1.53854524606921,3.71766892086345,253,FALSE
"LNP_0086",93.4892741497606,-6.97323657106608,0.208756082039326,0.496918669074808,0.37099141638391,0.132089914541282,0,200,0.518361963872447,0.0386683390408564,1.49580902231468,2.57952277051733,1.60212240526025,1.70491485167333,4.07504366218215,254,FALSE
"LNP_0321",135.376337380148,3.77442240249366,0.422443790454417,0.536199058637525,0.348374807913667,0.115426133448807,1,200,0.516548680360787,0.0389452737562627,1.29125673622831,2.68193313608133,1.76454928454691,2.55921253294234,1.89953550476008,255,FALSE
"LNP_0061",116.511519462802,-9.04580030124635,0.391013453248888,0.596791156971766,0.297450803968802,0.105758039059432,1,200,0.516492833056073,0.0373606756548966,1.36957980247129,2.75486932084197,1.48260359465365,1.58262943803044,4.5103619554997,256,FALSE
"LNP_0223",122.839442826807,4.85078264493495,0.144675202574581,0.471760932099735,0.401349141120631,0.126889926779634,1,200,0.516377772582732,0.0401715321558726,1.64340506183799,2.98533343406117,2.00459688311542,2.96646848569076,2.4348115516739,257,FALSE
"LNP_0067",131.00643530488,-2.09492477122694,0.320369091629982,0.509160024541382,0.421751345242357,0.0690886302162614,0,200,0.515858438919577,0.0389281725096324,0.931380583148045,2.0663975300438,1.50587366542741,1.60031206396897,1.64455804906432,258,FALSE
"LNP_0302",50.9429905097932,-2.68309053499252,0.294450891297311,0.499571771505366,0.381573757667517,0.118854470827117,0,200,0.513764104745333,0.037429180270513,0.995331594179452,2.12077613711104,1.53597045872867,1.60904832471179,1.95462877223569,259,FALSE
"LNP_0426",112.625694740564,3.68972945958376,0.139738531969488,0.51841368706957,0.407146265126652,0.0744400478037776,0,200,0.513008059500654,0.0398606207001217,1.57267839770879,2.63311505491756,1.90427922623206,2.65741142800201,2.44801978540164,260,FALSE
"LNP_0084",128.819583402947,-2.64208104461432,0.265422025695443,0.522911409115419,0.377709430978476,0.0993791599061049,0,200,0.512269462475877,0.0385826013790251,0.995133506686285,2.11697063540826,1.5495126925574,1.63771214722414,1.92773677999767,261,FALSE
"LNP_0469",78.2852399628609,5.24056664668024,0.291059448756278,0.583361491699116,0.333655336077519,0.0829831722233649,0,200,0.512176288660088,0.0402746505127387,1.82897343753257,2.85859207620171,1.94744601404517,2.99936468453338,3.22826734700603,262,FALSE
"LNP_0363",139.673868264072,2.9488428728655,0.434791164379567,0.510948986733361,0.408823811683239,0.0802272015834003,1,200,0.510905801734593,0.040403150018711,1.06035979783583,2.46015289307448,1.67165318650963,2.34166676087096,1.47652367796845,263,FALSE
"LNP_0112",80.1228899974376,-8.06732513941824,0.430532631464303,0.567023421442821,0.326005156387714,0.106971422169465,0,200,0.510164868066771,0.0393623357340966,1.41757173713238,2.49157487005142,1.44904814507444,1.5655254393841,4.63863098037566,264,FALSE
"LNP_0042",91.4546335814521,-8.16710610408336,0.387834913097322,0.602822754005459,0.316125916766126,0.0810513292284159,0,200,0.509558780122083,0.0393989179262073,1.45147981251197,2.52169858965716,1.48136885502679,1.60053835001966,4.69240142630274,265,FALSE
"LNP_0294",138.044056878425,-0.211443919688463,0.439243072178215,0.551749202372762,0.329997195975107,0.118253601652131,0,200,0.506516694470806,0.0387037476242673,0.627299431665593,1.78798726822257,1.44161306638081,1.54705342511016,0.693971672923852,266,TRUE
"LNP_0048",96.5962450252846,7.08729492966086,0.105243286397308,0.485606644526598,0.308478752080757,0.205914603392645,1,200,0.50644193132878,0.0388576041212518,2.04848945287484,3.35284450431665,2.20549568889251,3.57258519100838,3.53348795000085,267,FALSE
"LNP_0135",102.113572577946,-7.91842727921903,0.388523706514388,0.56411198777368,0.380019649692243,0.0558683625340766,0,200,0.506233954042899,0.0392506561389911,1.38380877704383,2.4378116193549,1.46097842329342,1.55826542795205,4.55504653748068,268,FALSE
"LNP_0028",109.414202044718,-9.48946603108197,0.282195583172142,0.515606145134976,0.414490143206799,0.0699037116582253,1,200,0.505478653811104,0.0415303445089854,1.35840450141134,2.73850072292359,1.51632909041946,1.60519717155697,4.75536677409213,269,FALSE
"LNP_0148",57.6691165333614,-8.29243085347116,0.351361921522766,0.577163088606467,0.332391644814403,0.0904452665791299,1,200,0.504716080711593,0.0379415198417519,1.22318077572593,2.61630230215671,1.49251510003671,1.60456983581164,4.15073133263146,270,FALSE
"LNP_0150",123.213520552963,2.29124314617366,0.155563796777278,0.453255698005134,0.473188359502969,0.0735559424918964,0,200,0.504118445228375,0.0386489350930538,1.21483705807575,2.32234142045246,1.79918715964117,2.29777010353349,1.76078235800285,271,FALSE
"LNP_0037",125.845953752287,-3.02561012562364,0.159697685483843,0.471513046317991,0.396059978227667,0.132426975454342,0,200,0.50372224448885,0.0395601460926159,1.00969535760916,2.12725592226354,1.60730539278905,1.67856473537786,2.11262689014545,272,FALSE
"LNP_0011",145.683334534988,-0.705724516883492,0.284839543141425,0.483861101137589,0.439104709760667,0.0770341891017439,1,200,0.502526375373007,0.0403155873106701,0.514411312653923,1.98080530273412,1.53034105854925,1.616127168745,0.383303525742316,273,FALSE
"LNP_0203",110.136572597548,-9.53711015637964,0.295636599417776,0.497997300716038,0.436312314073861,0.065690385210101,1,200,0.499825487908333,0.0374200369739753,1.3206750647709,2.70981706535181,1.52573428999973,1.60602736038333,4.76640151243172,274,FALSE
"LNP_0429",66.0475092474371,-7.25512764882296,0.470109146367759,0.497859894252592,0.348438896341085,0.153701209406323,0,200,0.499243615551056,0.0401368659702265,1.22425521890603,2.34218491925402,1.41819329213511,1.53907659010107,4.24287926115972,275,FALSE
"LNP_0264",145.016697933897,-0.354841770604253,0.158569417707622,0.554062575711927,0.321718029415738,0.124219394872335,1,200,0.496221711106589,0.0380872580535697,0.494944944825646,1.96641090650422,1.61017618046108,1.68653364748372,0.198486405968942,276,FALSE
"LNP_0049",76.5972640365362,6.0447643417865,0.446999787446111,0.570445301968376,0.295053377636169,0.134501320395455,0,200,0.495587817754738,0.0392546590899239,1.79845395405423,2.82137884757325,1.92453831409911,3.14872997866143,3.60326016134811,277,FALSE
"LNP_0296",131.66058876086,-1.8473868444562,0.221330068353564,0.515011077836462,0.35397528953416,0.131013632629378,0,200,0.495095428758658,0.0382988649865307,0.803986628210033,1.94753085880509,1.57089275251904,1.66129228000268,1.53107352461748,278,FALSE
"LNP_0393",122.598302690312,3.39207091834396,0.274194720201194,0.53627381818931,0.390926433489867,0.072799748320823,0,200,0.49148400755443,0.0372306604283699,1.28683937595239,2.3725089157608,1.81328595289184,2.51631957615751,2.29576124516912,279,FALSE
"LNP_0332",78.6285348702222,5.43818964622915,0.228140847291797,0.526764353435499,0.323939363525703,0.149296283038798,0,200,0.490420423804152,0.0395757104709872,1.72319643120179,2.76455344997288,1.99382467697695,3.07817551508806,3.31300605818743,280,FALSE
"LNP_0168",72.1102937823161,-6.85664349701256,0.214783047698438,0.435874566019045,0.436249713910259,0.127875720070696,0,200,0.490037979769695,0.0382301730395513,1.25087480828986,2.34046504777864,1.58271915580534,1.67423104589764,4.01753133130953,281,FALSE
"LNP_0391",147.709899628535,1.3130868691951,0.497206205129623,0.529635774437,0.396302664257492,0.074061561305508,1,200,0.489616785979686,0.0357823965060809,0.528112469695809,1.98392845499253,1.51496118972012,1.88339920117637,0.659988412972792,282,FALSE
"LNP_0081",74.3619472719729,7.5734804244712,0.256932501588017,0.537250366453128,0.293735003849609,0.169014629697263,1,200,0.488182424768773,0.0366656694818089,1.94246934028973,3.27160597102668,2.16371614861177,3.636995877467,3.7934483889842,283,FALSE
"LNP_0420",52.799257193692,-3.60893541015685,0.234519280865788,0.449504216998868,0.369678945333848,0.180816837667285,0,200,0.488094922684591,0.0376160700231294,0.931316222132007,2.04568991373138,1.57224779583658,1.68392759316639,2.42507383498639,284,FALSE
"LNP_0334",133.405430917628,4.4168070005253,0.346937763318419,0.415508150146442,0.406594866829135,0.177896983024423,1,200,0.487980268400334,0.0392615761667735,1.21812221383876,2.62469869374395,1.84409589635592,2.74335511780046,2.20190137416754,285,FALSE
"LNP_0258",90.4399181017652,7.76743170339614,0.197828272823244,0.470691921299563,0.332523551220336,0.1967845274801,1,200,0.487388170037236,0.0376382134476535,2.00951206081339,3.32663457767028,2.20394979221955,3.7445797271749,3.8984199200468,286,FALSE
"LNP_0389",59.4962413189933,-4.81146659702063,0.124335222505033,0.498313943113877,0.333967020552687,0.167719036333436,0,200,0.486673274404018,0.0393134970273337,1.06417857189749,2.17349184937306,1.62653158620903,1.68930067861592,3.01717989893398,287,FALSE
"LNP_0171",112.997305346653,-9.59851981606334,0.26420575613156,0.600008915190201,0.334760125573846,0.0652309592359534,1,200,0.486665044311283,0.0366686309903462,1.24033606803117,2.65009626361717,1.54623837218146,1.64468539930031,4.78736645248966,288,FALSE
"LNP_0436",111.267196526751,-6.82623204775155,0.252635878045112,0.458246752166746,0.418514591459732,0.123238656373521,0,200,0.485950258881008,0.0378007529269549,1.19857585072316,2.29391110797856,1.55198954094033,1.6615857876412,4.02449255140783,289,FALSE
"LNP_0092",115.310192503966,-8.78435550257564,0.131602272670716,0.543735165702823,0.295056819521303,0.161208014775875,1,200,0.485146048367592,0.0400604786914915,1.22454553049614,2.61623566665705,1.63134318235585,1.69450400970832,4.39886896673861,290,FALSE
"LNP_0096",68.7691119266674,7.61528229806572,0.402839413378388,0.3909207501613,0.422249134045494,0.186830115793206,1,200,0.483345366578857,0.0390201807598225,1.83434742994234,3.1688341485075,2.06806816711391,3.56689732844197,3.80832662450993,291,FALSE
"LNP_0131",111.925648339093,5.18270678818226,0.316102473158389,0.558678043654491,0.288117622935703,0.153204333409806,0,200,0.483316454555652,0.0387026142787551,1.58403748937175,2.65426336027752,1.93809441635981,2.99823993653182,3.17950242662106,292,FALSE
"LNP_0142",90.9474952612072,5.97647115588188,0.262145553901792,0.538326183405699,0.276448678559545,0.185225138034756,0,200,0.482968992866877,0.0393467705819036,1.76422825963164,2.79517222215262,2.01774581885577,3.19793674423161,3.58784817183354,293,FALSE
"LNP_0482",131.393372127786,4.23385158646852,0.144842596724629,0.539769281092417,0.362330211956587,0.0979005069509966,1,200,0.482602469141586,0.0402117206279383,1.25423076922488,2.63311386802869,1.9565720070407,2.81538391202686,2.12083246060068,294,FALSE
"LNP_0421",104.745946801268,6.16772510576993,0.442270676419139,0.55096599712575,0.369403919982198,0.0796300828920521,0,200,0.482523454373824,0.0378387966146691,1.73263613799251,2.76473476240911,1.93722582286209,3.18025318467771,3.71412693917396,295,FALSE
"LNP_0350",112.329754629172,-7.39910809323192,0.338980746641755,0.500611084991835,0.405007111478137,0.0943818035300283,0,200,0.476477733177356,0.0387201219575902,1.13944336610964,2.23707166900994,1.50568718138296,1.61178691111773,4.3076969358863,296,FALSE
"LNP_0190",140.187438949943,-4.92358407005668,0.337709188554436,0.496089293355716,0.336666365141021,0.167244341503263,1,200,0.475407098381726,0.0411653832212583,0.682909625046705,2.12900711854026,1.50037374370831,1.60647261425091,2.48035899524246,297,FALSE
"LNP_0151",134.745316510089,5.05864115897566,0.46586286816746,0.463358284922484,0.348373498063169,0.188268217014348,1,200,0.471250574393085,0.0386017904567985,1.17064429489568,2.56462113366216,1.82125046166994,2.86496484060545,2.5176808043156,298,FALSE
"LNP_0417",145.062126405537,1.82387514039874,0.335810260195285,0.435404093621938,0.368263507756459,0.196332398621603,1,200,0.470523544350929,0.0392353248769767,0.549184401598054,2.02606809120552,1.64533807617233,2.08947329428345,0.904678252483603,299,FALSE
"LNP_0285",55.7958560530096,6.23439168557525,0.325006723497063,0.417804253890621,0.387796046616205,0.194399699493174,1,200,0.470295064735476,0.0383765379828276,1.48575419055035,2.86218625693043,2.00831883529734,3.25118675000799,3.13136902781324,300,FALSE
"LNP_0027",104.406602471136,8.06467120535672,0.332578935287893,0.423090835018333,0.452091295746258,0.124817869235409,1,200,0.470145390114446,0.0375461090571154,1.871795666964,3.20039057086495,2.15335616749342,3.74913125342162,4.02964971883927,301,FALSE
"LNP_0318",73.7749404972419,-7.47834429144859,0.202042273338884,0.443162274738057,0.366816182428891,0.190021542833052,0,200,0.469735903513425,0.0397851871055297,1.1510684184275,2.23414838768438,1.57420026686849,1.66169333714535,4.33973485038234,302,FALSE
"LNP_0354",66.3070329232141,4.30267055518925,0.109926841501147,0.448945370079277,0.483312960355116,0.067741669565607,0,200,0.469595962468119,0.0388161766483272,1.40117082367482,2.47051110531772,1.99368069500405,2.85149491764367,2.76822608741685,303,FALSE
"LNP_0152",99.7527267085388,8.3411426609382,0.339646386913955,0.45908633788119,0.383356829349429,0.15755683276938,1,200,0.468762281332012,0.0371156847070417,1.91109232025558,3.24868416488237,2.17259189279064,3.82324573615007,4.15484513202766,304,FALSE
"LNP_0446",120.857413718477,-6.76381579600275,0.401559911761433,0.479452027645906,0.357315232313289,0.163232740040804,0,200,0.467950284082522,0.03728966848557,0.972866634966595,2.09134843359607,1.46089503924907,1.57769708101561,3.97465249203815,305,FALSE
"LNP_0356",148.595416522585,-1.27904656343162,0.290223289653659,0.56954368325555,0.302962264147382,0.127494052597068,1,200,0.466263987863988,0.0402720752532112,0.290372893298136,1.77125923407753,1.526955311711,1.64470268352599,0.648791348250366,306,FALSE
"LNP_0344",72.5073350826278,-7.60142238344997,0.199618741869926,0.478294310456188,0.381884358148414,0.139821331395398,0,200,0.464712426999977,0.0377726963290102,1.12031045468721,2.22602243673364,1.57207876561828,1.66794998785722,4.41459637231821,307,FALSE
"LNP_0104",145.44738274999,-3.63010823726654,0.397695402149111,0.470144669069242,0.374962968439821,0.154892362490938,1,200,0.463055560974467,0.0386865393582878,0.433165981054602,1.90900743029117,1.47104860489045,1.56885848910288,1.823282226367,308,FALSE
"LNP_0155",61.1096461303532,4.73240692168474,0.311506158392876,0.466126709027423,0.421622724180295,0.112250566792282,0,200,0.461785079568241,0.0391402084832415,1.32133828302896,2.41632020518607,1.89989918479284,2.86525352646589,2.97497503658659,309,FALSE
"LNP_0189",141.318822302856,-0.414568800479174,0.377165466640145,0.596367446892703,0.337210880830664,0.0664216722766336,0,200,0.45877128152296,0.0373251603647663,0.317568801122732,1.51145940752039,1.48803936569388,1.60343739287482,0.801628370161584,310,FALSE
"LNP_0281",125.859316950664,-4.82397597283125,0.180834982171655,0.482668517904294,0.398220856197617,0.11911062589809,0,200,0.458666310234628,0.0374249932703153,0.827014848209069,1.95273272610255,1.59193887952866,1.68795761981813,3.01514339570835,311,FALSE
"LNP_0078",111.277100327425,-9.63271832559258,0.111975930165499,0.540010102225269,0.387400710200507,0.0725891875742238,1,200,0.458108350454385,0.0388334172423094,1.10528378718687,2.50905328817961,1.63752857562281,1.70588055959116,4.84394179173352,312,FALSE
"LNP_0242",116.231764201075,-7.03295216429979,0.228697636537254,0.563774203622611,0.362529284647269,0.0736965117301199,0,200,0.457790447805806,0.0388584261004449,1.00160846750542,2.11711168560732,1.56074721008788,1.65215550911088,4.12714846272677,313,FALSE
"LNP_0293",57.1904097218066,-5.6115490803495,0.181216019950807,0.530836720142916,0.308306141202442,0.160857138654642,0,200,0.455566357263419,0.0382728234756662,0.881345837671766,2.00912593631727,1.59939681704954,1.6784709276904,3.42931652273347,314,FALSE
"LNP_0424",82.1937375701964,7.13193933945149,0.473029114119709,0.535480185369827,0.3681371406079,0.0963826740222731,0,200,0.455345078082245,0.0391875183038345,1.68669627841444,2.73440557914564,1.98007104795382,3.38860410372202,4.19004008336439,315,FALSE
"LNP_0162",85.3904571849853,6.12870327662677,0.182946199923754,0.495493046197867,0.379085035443225,0.125421918358908,0,200,0.454068928666482,0.0409994403176236,1.62458104629395,2.65736249693824,2.08125605029456,3.30513863247461,3.67279278622285,316,FALSE
"LNP_0008",139.241904439405,0.0789742404595017,0.218160032201558,0.516568556896887,0.294267034416921,0.189164408686192,0,200,0.451869393434285,0.0391173438687035,0.308613611310034,1.49707412611336,1.5834037161189,1.67173928272363,0.634583439344234,317,FALSE
"LNP_0366",128.394647873938,-4.58369134925306,0.219542396813631,0.464557554166625,0.346367734976756,0.189074710856619,0,200,0.45166368985752,0.038026853065979,0.732038790145466,1.88095120751308,1.57796792782557,1.66760577912365,2.8964770212692,318,FALSE
"LNP_0464",66.529808123596,-7.20044137910008,0.175967089366168,0.499133876751273,0.358822093798675,0.142044029450052,0,200,0.450714551787448,0.0388629980334883,0.987655955730277,2.11006317828715,1.59616873094218,1.68144701631097,4.20178523068803,319,FALSE
"LNP_0045",65.2444747742265,5.06220199167728,0.19698283104226,0.471031991105593,0.393649153992332,0.135318854902075,0,200,0.449930420023395,0.0404089076763376,1.34504625273575,2.43310455691203,1.98168537096303,3.00743447885069,3.12949547440753,320,FALSE
"LNP_0072",112.922113155946,8.1209622323513,0.439565633703023,0.388127761244242,0.470629005964328,0.14124323279143,1,200,0.449447374661606,0.0378063909987561,1.66233385312255,3.03188689916724,2.09605313367809,3.68964255633969,4.06897784242367,321,FALSE
"LNP_0108",110.873498232104,6.45434783305973,0.475052932929248,0.508899608987062,0.387296699705537,0.103803691307401,0,200,0.448457230628538,0.0376727117618206,1.51382474961073,2.57970153448594,1.94834273917668,3.26541636134471,3.82901671999571,322,FALSE
"LNP_0158",71.6892762808129,-8.87235549278557,0.441747969482094,0.500113012469091,0.362990673801519,0.136896313729391,0,200,0.44812185490264,0.0387577233961052,0.989231401523753,2.12182699051223,1.43500423290205,1.53475395536859,5.03742812430601,323,FALSE
"LNP_0043",91.3724326295778,6.64215548429638,0.282754702214152,0.465704272689068,0.362700247305678,0.171595480005254,0,200,0.446293989844188,0.0396389306576612,1.62562139674917,2.67695066932264,2.07694927337445,3.38983196402314,3.92810833755623,324,FALSE
"LNP_0120",90.4510281747207,-9.11705864127725,0.327427501603961,0.400902903483093,0.411626769702675,0.187470326814232,0,200,0.445765829612178,0.0375894955635969,1.05368722270822,2.17012225037072,1.50214152305054,1.59218162126057,5.16815862324027,325,FALSE
"LNP_0134",123.707773792557,4.592633289285,0.327099349442869,0.562177264013797,0.306424662351579,0.131398073634624,0,200,0.44569029783457,0.0390318237489002,1.1522972544372,2.25216330167915,1.86833286396053,2.81919353736177,2.88587714070358,326,FALSE
"LNP_0492",57.0488977711648,-5.52439997904003,0.10460870526731,0.492014810865802,0.380247771702329,0.127737417431869,0,200,0.442685444099428,0.040388729982258,0.81181790725531,1.95030070503457,1.65302950355595,1.71830631267784,3.37490608927825,327,FALSE
"LNP_0013",117.757063545287,7.20213692169636,0.174056127481163,0.560542182996925,0.369347503310371,0.0701103136927032,1,200,0.441128887446936,0.0383531087142213,1.53913032959031,2.88349772844175,2.17200306435353,3.57882770084035,3.60752277261564,328,FALSE
"LNP_0328",53.4874804085121,-8.92926130909473,0.296310492511839,0.620942375695773,0.28941502642559,0.0896425978786366,1,200,0.440164957352019,0.0390582040451695,0.813027783702468,2.24476200708584,1.53662825847908,1.63554179655512,4.45168039108453,329,FALSE
"LNP_0047",73.3034099452198,-8.3706687996164,0.25651803649962,0.410511370866121,0.466896480137307,0.122592148996572,0,200,0.437240748543843,0.0376542938087666,0.961326077533854,2.07551761878794,1.55269599272133,1.63867269028059,4.7908355243663,330,FALSE
"LNP_0201",73.8726026844233,6.89867079723626,0.443436562921852,0.49903481023565,0.391128430437736,0.109836759326614,0,200,0.435548925861534,0.0388862518693386,1.51777901405482,2.56842349793904,1.99718292283261,3.38075772621061,4.04534322423462,331,FALSE
"LNP_0041",64.2800022382289,6.01896423846483,0.433317908644676,0.415713935346021,0.38705494368007,0.197231120973909,0,200,0.433159131692782,0.0384687456895616,1.31103155480213,2.39205532853206,1.9316225527372,3.14322980173158,3.59617722350794,332,FALSE
